iteration,method,population,time in sec,time in clocks,X_found,Y_found,Thetha_found,X_original,Y_original,Thetha_original,global_best
14,1,500,27.743284463882446,77902474530,-4.295447159894703,3.764762988355514,20.88267185398601,-6.000061560547011,-3.0000167121255834,10.00811840024439,38002.50679304881
15,1,500,28.340033292770386,79578129342,3.1721847364685605,3.996567213312007,87.67716211432014,3.0000039112890735,-3.9985081547477384,87.3108289600759,11746.116146780745
16,1,500,23.7457594871521,66677519654,-4.114687332357898,0.5237166595104696,-179.5271125768991,0.9999999948078133,-4.500000071115526,-87.6625936743308,24122.122204156873
17,1,500,24.798581838607788,69633817127,-4.2121866441836,1.194192607670466,-134.86970232471572,4.000000028359814,0.5000000330400278,49.427605890624385,63316.649825977445
18,1,500,26.335456132888794,73949322981,3.3896635015178944,-1.7747848838527265,-47.6822171878348,3.333300038718205,2.2221999547091227,-49.427672646890244,19211.42256986144
19,1,500,26.527869939804077,74489613543,3.322534946480049,3.9278154229261215,6.061744247342659,3.1500005606344668,-3.7999999542975864,4.99998631243842,11036.694316840954
0,2,500,9.523582458496094,26741988864,-0.10640286415536337,0.14158863682452427,180.0,0.0,0.0,0.0,123687.53380565143
1,2,500,9.387210607528687,26359060453,-2.341300086232769,-4.085640463907865,130.63832246977663,3.9997745353039256,1.9999103113884145,44.99995148008031,220059.20445921773
2,2,500,9.591078758239746,26931516473,-4.314315845928062,2.808140937876903,32.89651863411696,-3.9999999318331416,-4.999999883022972,60.00005084726444,5272303956.943541
3,2,500,9.382320165634155,26345327245,0.1455649530806813,-1.1033232168140117,-180.0,0.0,1.0000000000638591,179.9997473002663,12538.286639282274
4,2,500,9.40419864654541,26406761892,-2.144861039713555,-1.712393702093479,45.03300415093524,-3.000119383639941,1.999879864946304,42.4022521713589,260390.00222048725
5,2,500,9.490185022354126,26648208105,-5.9598662991104145,-0.7174994516347635,0.03313538115244796,-5.420114144049511,-1.000036080402431,15.002294807637739,12714600.092403442
6,2,500,9.391643524169922,26371507008,-5.694567905740726,-1.681882788933871,38.022675722070716,-5.420329651874257,-3.0001506065818058,71.62152674667016,406652616406.34784
7,2,500,9.36443543434143,26295108150,-6.618008233111457,2.6036213639299426,75.49630906169486,-5.99999837351753,-5.000135023812119,88.238202386171,2658266.015275922
8,2,500,8.877632856369019,24928177095,-0.4200839009075459,7.310931721815038,11.632697394998132,-0.0002890359263720138,-8.000158586774557,16.048732313356957,146643.3851735397
9,2,500,9.064682245254517,25453406761,-5.993507177831177,0.784905147412168,-41.244785503534146,6.4501395615586645,1.9999381152545757,154.70003860466974,2984957272.7199755
10,2,500,9.44587779045105,26523794472,5.147291020947348,2.1872678230791642,125.78551094650909,5.021708359640002,-1.08924846185625,136.5092190571473,824615.193911951
11,2,500,8.864500999450684,24891303243,2.3874830577544692,-5.212665925359484,24.12627956084902,1.999913251770487,4.999933416250547,30.00543586718581,36830.38862838502
12,2,500,8.783896446228027,24664967916,1.102832917771961,-7.167666530942556,180.0,1.5000866460446391,7.000010947196477,179.9131297498346,66579.95025800967
13,2,500,9.466601371765137,26581986212,7.5321923928807735,2.562425289481107,-180.0,-4.700010186307671,7.000112061764319,-45.26106921736535,1231381.7592112247
14,2,500,9.466824769973755,26582613063,4.542819813492693,-2.6480480205202337,-166.008680224689,-6.000061560547011,-3.0000167121255834,10.00811840024439,11116795.030748814
15,2,500,9.378389835357666,26334291238,-1.841471721701165,-3.766933988138663,-100.7807124155656,3.0000039112890735,-3.9985081547477384,87.3108289600759,1868047.447646678
16,2,500,9.59796404838562,26950849172,-4.215248249326195,0.27041787283974195,-180.0,0.9999999948078133,-4.500000071115526,-87.6625936743308,29234.8450124798
17,2,500,9.389891862869263,26366587017,-1.633197839898445,-4.526915903538786,137.2220286634963,4.000000028359814,0.5000000330400278,49.427605890624385,851202.2500356229
18,2,500,9.407345533370972,26415597736,3.682576634229955,-2.4948872091190486,-50.37642297270087,3.333300038718205,2.2221999547091227,-49.427672646890244,188720.18114746435
19,2,500,9.438217878341675,26502285143,2.72747786923267,3.9243961695104037,-9.147491354519133,3.1500005606344668,-3.7999999542975864,4.99998631243842,62553.03893096281
0,3,500,71.43739080429077,200594436005,0.20420813193296716,0.1551886497827919,0.7027864690566391,0.0,0.0,0.0,10987.858914181166
1,3,500,62.719632625579834,176115182825,4.118928849043934,-1.9999999907508776,46.483265643474006,3.9997745353039256,1.9999103113884145,44.99995148008031,11123.771580965631
2,3,500,80.13263463973999,225010457278,-5.000000005372269,0.6000000017353742,12.780876449924953,-3.9999999318331416,-4.999999883022972,60.00005084726444,841620.1119713577
3,3,500,69.80056953430176,195998271802,-8.026969311458743e-09,-0.917946714239962,179.8822518879147,0.0,1.0000000000638591,179.9997473002663,11006.848006477952
4,3,500,74.04294419288635,207910751030,3.200000000015816,3.9987061764863423,-179.833595370537,-3.000119383639941,1.999879864946304,42.4022521713589,118452.08687651322
5,3,500,80.41218566894531,225795421284,-5.199999927328476,1.2000000242686166,16.78191131935325,-5.420114144049511,-1.000036080402431,15.002294807637739,11578.396182097324
6,3,500,74.9897632598877,210569391313,-4.540051006774202,3.32638627059991,78.58718634789824,-5.420329651874257,-3.0001506065818058,71.62152674667016,25032.302555090944
7,3,500,74.56679558753967,209381706007,-6.105274338470435,3.1999999989045254,80.42694597966708,-5.99999837351753,-5.000135023812119,88.238202386171,59818.71891365233
8,3,500,71.0346212387085,199463448681,0.2000000023199373,-7.391673974191223,-168.24142445897928,-0.0002890359263720138,-8.000158586774557,16.048732313356957,52921.615430622434
9,3,500,78.89752912521362,221542295824,-6.600000468172679,1.5999999999024173,-31.339690545888406,6.4501395615586645,1.9999381152545757,154.70003860466974,3353260.5864166548
10,3,500,80.36220073699951,225655055445,-5.2000000017123265,-0.8956977256155909,-46.37893208648463,5.021708359640002,-1.08924846185625,136.5092190571473,278409.6853329577
11,3,500,60.42800545692444,169680331661,-5.400000005365495,-2.3999999969475976,124.09538333940554,1.999913251770487,4.999933416250547,30.00543586718581,286194.67184399045
12,3,500,68.81733727455139,193237363500,1.3464726086216636,-6.800000001679222,-179.53217490889855,1.5000866460446391,7.000010947196477,179.9131297498346,22090.076672836
13,3,500,78.66795372962952,220897647602,-4.448258739588651,-6.799999923601579,-45.418942520794225,-4.700010186307671,7.000112061764319,-45.26106921736535,11210.443616904658
14,3,500,83.62824630737305,234826024812,6.599999439245476,1.1578094885258938,157.37167369402954,-6.000061560547011,-3.0000167121255834,10.00811840024439,8414249.734760452
15,3,500,76.79027032852173,215625158948,2.9999999713919756,3.9773901858855965,87.32514410202405,3.0000039112890735,-3.9985081547477384,87.3108289600759,11143.439932881813
16,3,500,62.340314626693726,175050045012,-4.199999819932275,0.6000000018743865,179.2966119401781,0.9999999948078133,-4.500000071115526,-87.6625936743308,24986.010872628805
17,3,500,63.80073690414429,179150873737,-1.000000002162011,-4.252610978343131,134.0008007181678,4.000000028359814,0.5000000330400278,49.427605890624385,61118.19483914203
18,3,500,69.68098735809326,195662469118,3.281249248226299,-1.9798239053082742,-46.402205169475316,3.333300038718205,2.2221999547091227,-49.427672646890244,18272.47377779547
19,3,500,64.51805639266968,181165088042,3.31831858147849,3.875029970470644,6.229621871820063,3.1500005606344668,-3.7999999542975864,4.99998631243842,10948.15087146048
0,0,600,102.03020286560059,286498256182,0.2015713658177951,0.1164546181338526,1.4572599871540162,0.0,0.0,0.0,11206.582283502481
1,0,600,101.32406067848206,284515261762,4.464673109727029,-1.61833532490461,42.68794579611669,3.9997745353039256,1.9999103113884145,44.99995148008031,42213.72050764889
2,0,600,101.7280023097992,285646354033,-5.560877353356265,0.5678904935005278,9.874069765303085,-3.9999999318331416,-4.999999883022972,60.00005084726444,5979085.928931073
3,0,600,101.14530754089355,284010688387,0.04206525108126158,-0.8158555087312465,176.81536382175022,0.0,1.0000000000638591,179.9997473002663,13179.746796015283
4,0,600,100.63164949417114,282568775979,-2.4692988684039134,-2.187526569851874,39.47211174908231,-3.000119383639941,1.999879864946304,42.4022521713589,32087.42448982094
5,0,600,102.50290131568909,287823507362,-4.838880428503572,1.6594618489258899,19.50020831755716,-5.420114144049511,-1.000036080402431,15.002294807637739,28444.19946072948
6,0,600,103.07118582725525,289419512977,5.925481273618985,-2.4262638263584924,-111.17058896996173,-5.420329651874257,-3.0001506065818058,71.62152674667016,748779.6724904958
7,0,600,101.73555970191956,285669363235,-6.747903247338999,2.815616180242543,76.42503518415553,-5.99999837351753,-5.000135023812119,88.238202386171,2204405.9633874386
8,0,600,101.87801504135132,286069562885,0.5025663063687151,-7.512424949950976,-169.14794517829864,-0.0002890359263720138,-8.000158586774557,16.048732313356957,63897.73716349409
9,0,600,102.05712795257568,286572661198,6.8497358601413225,-0.4949930105335518,145.14502764818047,6.4501395615586645,1.9999381152545757,154.70003860466974,2094792.3101043117
10,0,600,101.59733390808105,285281702665,-4.899723286624883,-1.3252771223933788,-49.9581785639687,5.021708359640002,-1.08924846185625,136.5092190571473,769765.786250956
11,0,600,101.0923318862915,283863777421,2.0915871811367523,-5.402536930565887,25.233968471441845,1.999913251770487,4.999933416250547,30.00543586718581,44217.040511586376
12,0,600,100.97023606300354,283521021666,-1.19805419156582,7.297878531541315,5.691580295483798,1.5000866460446391,7.000010947196477,179.9131297498346,2734219.767207582
13,0,600,101.76901745796204,285764043860,-6.470470206571239,-2.131291718819506,0.8956805930858214,-4.700010186307671,7.000112061764319,-45.26106921736535,20409359.54943547
14,0,600,101.07760715484619,283822640611,-5.09782017045617,3.178001800987383,17.34239800282249,-6.000061560547011,-3.0000167121255834,10.00811840024439,107355.72218682313
15,0,600,101.10326552391052,283894737556,-1.9172676434840135,-3.2714894729479305,-101.4955261438759,3.0000039112890735,-3.9985081547477384,87.3108289600759,1300694.619953311
16,0,600,101.66994833946228,285486002257,-3.821389484197457,1.2077482557024677,-174.55937071035626,0.9999999948078133,-4.500000071115526,-87.6625936743308,50215.579378609866
17,0,600,101.12800693511963,283964278513,4.079305529695199,-0.43512924673541065,48.2790453649573,4.000000028359814,0.5000000330400278,49.427605890624385,13379.994117447968
18,0,600,101.04338264465332,283726682478,3.3074723853575456,-1.9556552348487575,-49.39600088215493,3.333300038718205,2.2221999547091227,-49.427672646890244,26805.050804005055
19,0,600,101.98623013496399,286374189400,2.894583385290158,4.077535119350406,-2.2655114903208258,3.1500005606344668,-3.7999999542975864,4.99998631243842,19325.373235490286
0,1,600,35.43280339241028,99494225469,-0.01145881476864652,0.1997542449413281,-179.7548088883395,0.0,0.0,0.0,106418.41278182705
1,1,600,29.582519054412842,83066808700,4.134767239271369,-1.997275722276175,45.5067433683336,3.9997745353039256,1.9999103113884145,44.99995148008031,11203.232031642026
2,1,600,30.902287006378174,86772676772,0.8021928425243132,-5.020971132354035,-79.32365004521695,-3.9999999318331416,-4.999999883022972,60.00005084726444,2235457.6307364204
3,1,600,32.71534705162048,91863696049,-0.004290096386894149,-0.9160946456478953,-180.0,0.0,1.0000000000638591,179.9997473002663,11033.555361720188
4,1,600,34.02349877357483,95536946668,3.203212400034028,3.993777431483661,-180.0,-3.000119383639941,1.999879864946304,42.4022521713589,119098.70323242735
5,1,600,32.221224784851074,90476217621,-5.123631146673994,1.9899912869665748,20.018779091710297,-5.420114144049511,-1.000036080402431,15.002294807637739,48316.1275717605
6,1,600,31.337326049804688,87994765194,4.983084361451368,-3.0152186424299545,-100.6897532806989,-5.420329651874257,-3.0001506065818058,71.62152674667016,86567.44783768692
7,1,600,32.072747468948364,90060735574,-5.962348807091784,3.591541385995031,82.1983231046627,-5.99999837351753,-5.000135023812119,88.238202386171,67738.71451752112
8,1,600,29.64281940460205,83237395800,0.21271208519957696,-7.32009607191224,-168.02204911678805,-0.0002890359263720138,-8.000158586774557,16.048732313356957,56380.84981795252
9,1,600,31.447011470794678,88303521386,6.391032515896001,-1.7381642194043394,153.83512694220326,6.4501395615586645,1.9999381152545757,154.70003860466974,14886.234370782144
10,1,600,34.406150817871094,96612740946,3.991969099943045,-3.007161809903721,175.62592308045632,5.021708359640002,-1.08924846185625,136.5092190571473,578025802.7041023
11,1,600,28.877432107925415,81087999010,-5.187523853176369,2.6020433476748988,177.24611141172952,1.999913251770487,4.999933416250547,30.00543586718581,22803504.32276264
12,1,600,29.32640552520752,82348668620,1.3267559855712694,-6.800302425896705,-179.64246940483915,1.5000866460446391,7.000010947196477,179.9131297498346,23938.42341936653
13,1,600,33.10634112358093,92962687240,3.7891036236155298,7.799824049936252,127.03457470847819,-4.700010186307671,7.000112061764319,-45.26106921736535,57649.22372684
14,1,600,34.40396285057068,96606352979,-4.301642117163926,3.6988697955170515,20.918822926692084,-6.000061560547011,-3.0000167121255834,10.00811840024439,36458.76412913566
15,1,600,33.83995342254639,95022557590,3.087539342279987,3.9872669455106546,87.60125773640682,3.0000039112890735,-3.9985081547477384,87.3108289600759,11312.084152482825
16,1,600,28.118711471557617,78957276418,-4.161415963962823,0.5258657378175862,-179.3767382487148,0.9999999948078133,-4.500000071115526,-87.6625936743308,23738.81474955089
17,1,600,29.189064979553223,81962791641,-4.118214990057072,1.127736529865972,-136.08991141400622,4.000000028359814,0.5000000330400278,49.427605890624385,67255.57689262553
18,1,600,31.901989459991455,89580633861,3.3649512890294417,-1.6800470974143238,-47.67703390927046,3.333300038718205,2.2221999547091227,-49.427672646890244,21133.18908456786
19,1,600,32.18517541885376,90375780166,3.306503570905635,3.9297668059775184,6.2485013069692545,3.1500005606344668,-3.7999999542975864,4.99998631243842,11038.60668257133
0,2,600,9.88782811164856,27764955931,0.30894335638905446,-0.08851808312124909,5.208679571568581,0.0,0.0,0.0,60790.78432225237
1,2,600,9.770465850830078,27435400162,4.030739016555803,-1.8124156752567444,47.403993664283874,3.9997745353039256,1.9999103113884145,44.99995148008031,16392.06147916053
2,2,600,10.140394449234009,28474153939,-5.011457566965138,-0.5050132655658057,3.5063962866566953,-3.9999999318331416,-4.999999883022972,60.00005084726444,23201095.445538007
