iteration,method,population,time in sec,time in clocks,X_found,Y_found,Thetha_found,X_original,Y_original,Thetha_original,global_best,erro_total
15,1,400,101.6987054347992,285569118141,-2.753965273192665,-3.500107242281336,-95.503894399903,3.0000039112890735,-3.9985081547477384,87.3108289600759,4.9737233462132915,0.8204371808473483
16,1,400,83.1601676940918,233512876443,-2.0843319506187044,3.4732504609275914,-130.78391197646027,0.9999999948078133,-4.500000071115526,-87.6625936743308,2.991948265797088,0.6726605636016193
17,1,400,75.79444670677185,212829889584,4.123358737820761,-0.48299784887481856,48.77771605555093,4.000000028359814,0.5000000330400278,49.427605890624385,1.213341481496995,0.057123079110660425
18,1,400,103.99663710594177,292021139376,-3.382582555603296,3.0993870852672316,128.5478653582741,3.333300038718205,2.2221999547091227,-49.427672646890244,5.204111114849946,0.8740299807027703
19,1,400,89.30443000793457,250765500708,3.227322027013333,3.8037551621072385,4.988588370478014,3.1500005606344668,-3.7999999542975864,4.99998631243842,0.14631950430950624,0.38408549008907455
0,2,400,45.224732398986816,126990334421,0.40005040803433545,0.10970253860153001,-2.292004969870902,0.0,0.0,0.0,3.395089364930903,0.03185432780365689
1,2,400,42.859307527542114,120348238870,4.6064727425065914,-2.7370773604612975,38.30203755566549,3.9997745353039256,1.9999103113884145,44.99995148008031,7.40436537203179,0.2857896104093267
2,2,400,46.321831464767456,130070928953,-6.05588236629073,1.7856826995206792,21.390632309477198,-3.9999999318331416,-4.999999883022972,60.00005084726444,14.085897567346294,0.5493266356772487
3,2,400,44.94637656211853,126206034082,-0.106726066079883,-0.5614256423082384,180.0,0.0,1.0000000000638591,179.9997473002663,3.2216508742871977,0.08340828736630373
4,2,400,43.74670743942261,122837229774,3.8386970430034584,4.232956460252868,180.0,-3.000119383639941,1.999879864946304,42.4022521713589,7.611452364468329,0.8358106172881679
5,2,400,45.38751578330994,127444672362,-6.194821541020362,2.7127717606956168,28.01721330465726,-5.420114144049511,-1.000036080402431,15.002294807637739,10.261267703628377,0.2605283132840547
6,2,400,44.15832781791687,123993371365,-5.641755505135549,1.733812521520802,61.78473621165077,-5.420329651874257,-3.0001506065818058,71.62152674667016,10.236327997897876,0.2750938672210266
7,2,400,43.98612856864929,123509997801,-7.255357619008086,2.812041319996119,70.20524274764404,-5.99999837351753,-5.000135023812119,88.238202386171,10.803342360384976,0.5034683340164035
8,2,400,41.360297441482544,116136970197,1.3070073693238164,-7.370571331022111,-180.0,-0.0002890359263720138,-8.000158586774557,16.048732313356957,8.561044533090902,0.6414239950316789
9,2,400,41.495349407196045,116516298884,6.077649305122698,-1.3935760279613714,148.9764919588804,6.4501395615586645,1.9999381152545757,154.70003860466974,4.579534602623925,0.20419896066534388
10,2,400,44.84783458709717,125929979341,-5.683660522084952,-1.151839652017534,-41.31774664893118,5.021708359640002,-1.08924846185625,136.5092190571473,14.262203561138728,1.0323617972223076
11,2,400,41.345088720321655,116094580812,-2.3058669705574317,5.1482381556825025,-148.6783262689691,1.999913251770487,4.999933416250547,30.00543586718581,6.799537330223668,0.7190480317995351
12,2,400,41.02698063850403,115201437363,-6.38641496152784,0.028692570305398846,-89.47753352656149,1.5000866460446391,7.000010947196477,179.9131297498346,9.246466552908787,1.491198397213167
13,2,400,44.259703159332275,124278827416,7.257312774131407,2.534773943335326,-180.0,-4.700010186307671,7.000112061764319,-45.26106921736535,8.900633104119064,1.1954078616729442
14,2,400,46.43079614639282,130375228173,-4.608250750525901,3.0348730766082497,10.238603887765407,-6.000061560547011,-3.0000167121255834,10.00811840024439,8.287543827246338,0.3719752674030834
15,2,400,45.18155837059021,126867511189,-2.773062741904657,-4.589229989882718,-102.64694351060683,3.0000039112890735,-3.9985081547477384,87.3108289600759,8.69585178868428,0.8458499035016653
16,2,400,44.15633702278137,123988816228,-4.334554251766853,0.3480008865967701,-180.0,0.9999999948078133,-4.500000071115526,-87.6625936743308,4.238102628687134,0.7656205555634292
17,2,400,44.962114095687866,126251464327,-2.9416073482315923,-2.2198639012365344,-180.0,4.000000028359814,0.5000000330400278,49.427605890624385,7.498892298490822,1.1203724707951328
18,2,400,45.72332143783569,128388959905,3.3033439289667648,-1.4576753081069782,-53.61518476371754,3.333300038718205,2.2221999547091227,-49.427672646890244,5.308859541264717,0.1971235467306751
19,2,400,44.39430046081543,124657188332,-3.082528496792639,-3.638743363104161,-180.0,3.1500005606344668,-3.7999999542975864,4.99998631243842,5.095818564462695,0.833578133298911
0,3,400,344.9833574295044,968699049979,0.11322236910004158,0.00200402416709089,-0.11243648746442136,0.0,0.0,0.0,0.11791270007541632,0.006073643239646684
1,3,400,272.8894729614258,766263563946,-2.1198088101826293,-4.0798486776707765,135.21500601104407,3.9997745353039256,1.9999103113884145,44.99995148008031,3.901284550140044,0.860564490424409
2,3,400,409.60881447792053,1150167424373,-0.20402607130251127,6.480584978809613,99.54735794401863,-3.9999999318331416,-4.999999883022972,60.00005084726444,8.95412651118594,0.873681566942478
3,3,400,335.34309220314026,941633498101,-0.08014270137596924,-0.9998405890462951,-180.0,0.0,1.0000000000638591,179.9997473002663,0.10388967622867784,1.1039984625806016
4,3,400,364.9088623523712,1024657787374,-2.922816020280168,-2.0600767361806547,42.34949231516773,-3.000119383639941,1.999879864946304,42.4022521713589,0.19082659167789595,0.20700955338042318
5,3,400,397.38127279281616,1115837216238,-5.330217837961778,0.9700966646645686,14.904485317955256,-5.420114144049511,-1.000036080402431,15.002294807637739,0.19458953102162013,0.10327314558463242
6,3,400,391.15810084342957,1098361474847,5.339952116283309,-2.643455926406131,-107.8627363394467,-5.420329651874257,-3.0001506065818058,71.62152674667016,4.103828152359552,1.0544162198780977
7,3,400,398.704142332077,1119549980401,1.7205067122981,-5.81995166388761,-44.44199930869679,-5.99999837351753,-5.000135023812119,88.238202386171,9.804927100957062,0.7955722021136331
8,3,400,330.82672452926636,928951896362,0.10504965748038941,7.939672695850028,15.67837879061001,-0.0002890359263720138,-8.000158586774557,16.048732313356957,2.6151740370287855,0.8032872585869756
9,3,400,397.6504981517792,1116585729693,6.481160679117533,-2.0194089383730276,154.69332547804711,6.4501395615586645,1.9999381152545757,154.70003860466974,1.120766984324698,0.20253705613327536
10,3,400,393.9558062553406,1106211931154,4.937500865721166,1.05718406018093,136.03161321571855,5.021708359640002,-1.08924846185625,136.5092190571473,0.944196129105328,0.11285868369065852
11,3,400,253.59225153923035,712077671426,-2.5607529957347355,5.340752043216021,-144.50090813645303,1.999913251770487,4.999933416250547,30.00543586718581,6.261392528814567,0.7298140881780872
12,3,400,319.0895347595215,895992156624,-1.1196157176619597,6.954387655589965,-1.2468716544873946,1.5000866460446391,7.000010947196477,179.9131297498346,4.278783556800834,0.6364885088887722
13,3,400,389.413400888443,1093459529355,3.9547767976938193,7.658190218681476,128.17125297184975,-4.700010186307671,7.000112061764319,-45.26106921736535,3.7503291797219585,0.9473997075715299
14,3,400,396.88070845603943,1114427716902,4.773984567538514,-3.2618009111821875,-160.7758432539779,-6.000061560547011,-3.0000167121255834,10.00811840024439,5.363185972085305,1.0261914098410574
15,3,400,372.347323179245,1045551586484,-2.820835502089227,-3.454062273071628,-95.99412314342426,3.0000039112890735,-3.9985081547477384,87.3108289600759,4.845665778634016,0.8274446872624432
16,3,400,270.63024067878723,759926402438,-4.572313179722999,0.9199395219742765,-177.72048449509384,0.9999999948078133,-4.500000071115526,-87.6625936743308,2.810684237306843,0.7997734462164836
17,3,400,293.31594681739807,823625649127,-0.5618907891869735,-4.077123264895125,139.35283003075418,4.000000028359814,0.5000000330400278,49.427605890624385,3.4948590736082323,0.7067429950522353
18,3,400,345.2924656867981,969573295774,-3.48576879765269,2.900171423449155,127.81981001780619,3.333300038718205,2.2221999547091227,-49.427672646890244,4.6668154133387425,0.867206133768592
19,3,400,280.3784749507904,787295676847,-3.0400710655896237,-3.199106581227131,-179.9921932008787,3.1500005606344668,-3.7999999542975864,4.99998631243842,4.727880736430985,0.853415415279497
0,0,500,496.3810212612152,1393823958795,0.08584640596670212,-0.010487674169464611,-0.11591616359187928,0.0,0.0,0.0,0.23699116992676927,0.005138693350119112
1,0,500,445.6372404098511,1251222359323,3.934523032745485,-2.3450023664993083,44.32248768727811,3.9997745353039256,1.9999103113884145,44.99995148008031,2.991174664285934,0.2223900528912032
2,0,500,533.4186716079712,1497752957360,-5.199893151284497,0.28868672734554046,10.009917203860965,-3.9999999318331416,-4.999999883022972,60.00005084726444,8.210024563584941,0.46329047383378075
3,0,500,497.55097579956055,1397067048875,0.18512660426229388,0.8804044083018088,-1.956003660618568,0.0,1.0000000000638591,179.9997473002663,5.75115999065458,0.5206687513592307
4,0,500,468.60209465026855,1315789993501,-2.772114492667752,-1.5841136289750697,48.19698617760119,-3.000119383639941,1.999879864946304,42.4022521713589,4.093545950550219,0.20669640259535116
5,0,500,550.3397974967957,1545357048538,-5.306522250294298,0.8407672771810688,14.639752337070316,-5.420114144049511,-1.000036080402431,15.002294807637739,1.0095270902779436,0.0987268249851785
6,0,500,514.5071949958801,1444720764175,-5.58695669807616,2.5843831053762223,67.51941191380877,-5.420329651874257,-3.0001506065818058,71.62152674667016,8.727110696541189,0.2989528013326115
7,0,500,524.9913401603699,1474147607408,-6.416564833028486,1.1533085606989424,55.741714048980846,-5.99999837351753,-5.000135023812119,88.238202386171,10.862095399095278,0.4187685253599624
8,0,500,497.23691296577454,1396210454317,-1.3803819138957625,6.380367241713476,-3.263967945031452,-0.0002890359263720138,-8.000158586774557,16.048732313356957,11.037608417078289,0.8416773249295058
9,0,500,530.7870988845825,1490489725696,-6.323822748705987,0.3731784971671068,-39.89594294780382,6.4501395615586645,1.9999381152545757,154.70003860466974,10.756815789456974,1.2605804896189214
10,0,500,506.35444927215576,1421851882759,-4.812712098239333,-0.8617024174497985,-43.058723237213776,5.021708359640002,-1.08924846185625,136.5092190571473,6.272788036853378,1.001898164820848
11,0,500,445.4260127544403,1250750706214,2.205145108656385,-5.342550147588112,24.066796084733983,1.999913251770487,4.999933416250547,30.00543586718581,4.513391998781607,0.5438819926541495
12,0,500,490.1187512874603,1376241846490,-1.5327540018205141,6.803888005300113,-1.573172112311621,1.5000866460446391,7.000010947196477,179.9131297498346,5.6091796766820865,0.6655767957718154
13,0,500,511.851051568985,1437233428530,3.3468054779590695,7.762564607963878,123.20421376866267,-4.700010186307671,7.000112061764319,-45.26106921736535,5.386147205961954,0.9084225299289483
14,0,500,514.1711604595184,1443756139234,-6.792128575908048,1.0478409614277027,-4.764719313259062,-6.000061560547011,-3.0000167121255834,10.00811840024439,7.607370781148315,0.28303189476100354
15,0,500,499.3918676376343,1402265769669,2.1030223204339507,4.189308393447714,72.56312877221275,3.0000039112890735,-3.9985081547477384,87.3108289600759,4.648431006541882,0.49520574080770413
16,0,500,437.3579466342926,1228080570551,-2.7752672104954517,3.0358593798898053,-139.62358155104545,0.9999999948078133,-4.500000071115526,-87.6625936743308,4.374486478862766,0.7098924102507483
17,0,500,450.29054737091064,1264420675065,4.419255729936154,-1.1461228064890054,51.20220381016375,4.000000028359814,0.5000000330400278,49.427605890624385,5.85416832684128,0.1081983657206557
18,0,500,484.09821009635925,1359358905398,2.6175775190045005,-1.7088019426311494,-43.00446639171016,3.333300038718205,2.2221999547091227,-49.427672646890244,4.119352519264663,0.25017846045042125
19,0,500,451.53089475631714,1267896813788,3.4336463295746693,3.604027742788512,7.488901187022437,3.1500005606344668,-3.7999999542975864,4.99998631243842,1.6952393438898818,0.391297325730715
0,1,500,138.46043252944946,388795162465,-0.07968623076381753,0.10802005482006471,-180.0,0.0,0.0,0.0,4.861728488026773,0.5093853142791941
1,1,500,97.26209688186646,273110553273,-4.026932685590431,2.1565490990596743,-134.40339244670923,3.9997745353039256,1.9999103113884145,44.99995148008031,4.049505395687765,0.9075099224471407
2,1,500,107.92950010299683,303064313173,-5.151192616239774,0.13281461279259865,8.874187812143807,-3.9999999318331416,-4.999999883022972,60.00005084726444,7.75412021802879,0.45621664521977856
3,1,500,121.42361283302307,340955410086,-0.09306899836272109,-0.9553726089871777,180.0,0.0,1.0000000000638591,179.9997473002663,0.3371124900919389,0.1024227823143926
4,1,500,129.81479907035828,364517570656,-2.6829717471318215,-2.2685757426617714,41.19149788583178,-3.000119383639941,1.999879864946304,42.4022521713589,1.7288629370005566,0.23264336855449624
5,1,500,110.31364917755127,309758607970,-5.188212167319962,0.9803983533103899,15.156340225740895,-5.420114144049511,-1.000036080402431,15.002294807637739,0.6442617740389682,0.111044724461294
6,1,500,116.98254585266113,328484667424,6.4220525182544,1.7366578091691007,-147.8040732210475,-5.420329651874257,-3.0001506065818058,71.62152674667016,8.331339754912419,1.4384750847598606
7,1,500,108.1586492061615,303703390777,-6.153499081642206,3.2783578605709867,80.99175958386593,-5.99999837351753,-5.000135023812119,88.238202386171,4.817591281923308,0.4417286874095697
8,1,500,94.3532919883728,264934662655,0.2940097377613107,7.965706654883988,16.377536821458655,-0.0002890359263720138,-8.000158586774557,16.048732313356957,2.8742129007768775,0.8139215466231494
9,1,500,114.75768661499023,322229591859,6.510839989246765,-1.998243473602015,154.4098762954572,6.4501395615586645,1.9999381152545757,154.70003860466974,1.2746483278191914,0.20375010724171383
10,1,500,110.56040859222412,310445196004,4.802597822219063,1.2730085999245322,134.28813101824554,5.021708359640002,-1.08924846185625,136.5092190571473,1.5311176186093336,0.1352380689570354
11,1,500,95.13595986366272,267135282376,-2.2070299505963913,5.422459252512837,-143.25930051476826,1.999913251770487,4.999933416250547,30.00543586718581,6.415628293833453,0.7127643863257752
12,1,500,97.47152543067932,273693991638,1.4811820033340268,-6.902968659021679,179.2802450140796,1.5000866460446391,7.000010947196477,179.9131297498346,1.6526028195392017,0.6978522256013135
13,1,500,125.88338160514832,353473449764,-4.680006300983017,-6.7185539783005535,-43.846591499564525,-4.700010186307671,7.000112061764319,-45.26106921736535,0.9579579705993853,0.6908626010411453
14,1,500,102.16092014312744,286862603302,-6.88151477732632,0.7248656061663823,-7.429624490865119,-6.000061560547011,-3.0000167121255834,10.00811840024439,7.194033180685312,0.27875495145109014
15,1,500,126.37228751182556,354847357792,-2.698393779780414,-3.6241841580524587,-101.67245642415392,3.0000039112890735,-3.9985081547477384,87.3108289600759,5.018385612993638,0.8285896548999878
16,1,500,90.79577541351318,254950474783,1.0462457292969205,4.6349337724552875,-87.85105723958,0.9999999948078133,-4.500000071115526,-87.6625936743308,0.4044911043904609,0.4595824888064661
17,1,500,94.6064031124115,265650741843,-0.55121860670201,-4.07040384202952,139.28416644542585,4.000000028359814,0.5000000330400278,49.427605890624385,3.557320117437915,0.7056826826032392
18,1,500,103.0382354259491,289327153134,4.9223872176309005,0.6671439105542607,-93.7570636785071,3.333300038718205,2.2221999547091227,-49.427672646890244,5.563044331553641,0.28034435846342465
19,1,500,118.40282154083252,332470477295,-3.0033464603598556,-3.721691421304275,179.15817478584884,3.1500005606344668,-3.7999999542975864,4.99998631243842,4.711596139863705,0.7953555234588552
0,2,500,46.72393178939819,131199016826,-0.23107714464504525,0.45661982672918455,-180.0,0.0,0.0,0.0,6.086812332600728,0.5343848485687115
1,2,500,44.116069078445435,123876259864,-1.567113220107034,4.841416456960234,-95.220021433883,3.9997745353039256,1.9999103113884145,44.99995148008031,7.706701174987753,0.8099196198101482
2,2,500,47.83764576911926,134326327839,-1.4405504772068678,5.210835459031983,96.72074161161967,-3.9999999318331416,-4.999999883022972,60.00005084726444,10.608262086491075,0.7405161586239373
3,2,500,45.33584976196289,127301397517,0.03499025501573527,-0.8907069384760575,-180.0,0.0,1.0000000000638591,179.9997473002663,1.18572846396844,1.096284157734078
4,2,500,45.69806718826294,128318508466,2.7124534750806326,4.06713576495989,173.27474212624713,-3.000119383639941,1.999879864946304,42.4022521713589,7.658011110194446,0.752526132255842
5,2,500,47.10326385498047,132264266127,4.302160883649801,-2.9252297277193353,-147.6317166381558,-5.420114144049511,-1.000036080402431,15.002294807637739,8.483464138266408,1.0341345766557928
6,2,500,46.19198799133301,129705450641,-4.8489343283454795,2.6777206542899243,73.459173047873,-5.420329651874257,-3.0001506065818058,71.62152674667016,4.121174002884104,0.3175679022789221
7,2,500,45.23431324958801,127016348793,-6.738502014124295,1.7860076035170191,55.26138362670564,-5.99999837351753,-5.000135023812119,88.238202386171,12.298640288165263,0.4678345877286434
8,2,500,43.5039005279541,122157421941,1.3189929396506272,-7.329354601339352,180.0,-0.0002890359263720138,-8.000158586774557,16.048732313356957,8.563721512471819,0.5549244860690632
9,2,500,43.662946939468384,122604027790,-5.611988301368267,-0.28435741787962954,-45.92248712346595,6.4501395615586645,1.9999381152545757,154.70003860466974,15.914519765157603,1.2746059634923228
10,2,500,46.38984274864197,130261067745,-4.194535210076474,-1.3852390300837403,-50.52335412228055,5.021708359640002,-1.08924846185625,136.5092190571473,8.304826414963822,0.9951466323956091
11,2,500,43.62826418876648,122506658862,-5.795381490442856,-1.3769166352717441,131.22406588555918,1.999913251770487,4.999933416250547,30.00543586718581,8.718163990321075,0.98977010084893
12,2,500,43.69420838356018,122691836866,1.2290272534121431,-7.315926493848079,180.0,1.5000866460446391,7.000010947196477,179.9131297498346,4.352978574576103,0.7295911479343121
13,2,500,46.6542010307312,131003402811,7.559620164133104,1.8667450573769564,-176.00083424211186,-4.700010186307671,7.000112061764319,-45.26106921736535,9.654393235136176,1.232815881699036
14,2,500,46.88013219833374,131637815452,6.936114380787458,0.40486002452076875,165.95546796218323,-6.000061560547011,-3.0000167121255834,10.00811840024439,11.465315512867429,1.2502397160155378
15,2,500,46.01751160621643,129215612408,2.3741377201173126,3.9743833948340246,74.31783238040418,3.0000039112890735,-3.9985081547477384,87.3108289600759,3.708622855594945,0.4660295442034309
16,2,500,45.44317126274109,127602671066,-4.474628598162598,0.9428720758684079,-180.0,0.9999999948078133,-4.500000071115526,-87.6625936743308,3.9891992214781222,0.8023678323467984
17,2,500,46.313663482666016,130046301621,3.1835760783292955,3.1004310315496806,-8.258625870604085,4.000000028359814,0.5000000330400278,49.427605890624385,8.36607707900929,0.3310822800970877
18,2,500,47.11811637878418,132305233721,3.02371841841258,-2.164802407805068,-47.02026710128497,3.333300038718205,2.2221999547091227,-49.427672646890244,3.3829983714142386,0.2415164367676721
19,2,500,45.81016969680786,128632651115,0.7165436184824738,4.235381907167515,-47.69756765533248,3.1500005606344668,-3.7999999542975864,4.99998631243842,6.420450708309742,0.6698240345357738
0,3,500,434.48704838752747,1220019992536,0.11435900078719996,0.004537705747468479,-0.08328130684447294,0.0,0.0,0.0,0.11958024487860097,0.006176172290190291
1,3,500,344.6443521976471,967747498664,-4.057232254174891,2.0799476663033136,-134.97736333017477,3.9997745353039256,1.9999103113884145,44.99995148008031,3.94230217331389,0.9067891928037276
2,3,500,501.03563618659973,1406889138750,-5.0200487246245356,-0.0799059982970185,8.165798583752105,-3.9999999318331416,-4.999999883022972,60.00005084726444,7.511370742424906,0.44099116794117943
3,3,500,416.32264280319214,1169018731956,-0.08066386408212445,-0.9995361412423911,179.98871571661314,0.0,1.0000000000638591,179.9997473002663,0.10257560757907802,0.10404064355734427
4,3,500,461.62645530700684,1296169486499,3.5200265631882672,3.479512921192457,-160.99079854993948,-3.000119383639941,1.999879864946304,42.4022521713589,5.260865754137621,0.964969646601769
5,3,500,496.90526819229126,1395223281898,-5.330015614574949,0.9704599804471332,14.903064210739961,-5.420114144049511,-1.000036080402431,15.002294807637739,0.19469282358669115,0.10330537006314458
6,3,500,483.0632429122925,1356385109952,-4.894978988867469,3.0199650458638114,76.1096951854832,-5.420329651874257,-3.0001506065818058,71.62152674667016,2.700910728186508,0.3397404503248787
7,3,500,461.88635206222534,1296932847906,-6.155847414067066,3.0644033979825682,80.2986970500787,-5.99999837351753,-5.000135023812119,88.238202386171,4.42084394317141,0.43307355460635644
8,3,500,417.8056638240814,1173187877238,-0.37993787104387344,-7.968720687290277,-162.36710721699,-0.0002890359263720138,-8.000158586774557,16.048732313356957,3.856650288615963,0.5161538909810529
9,3,500,488.08563566207886,1370619706659,-6.580006531883274,1.556467067622302,-30.690173825619063,6.4501395615586645,1.9999381152545757,154.70003860466974,7.725261585461988,1.1886536693600684
10,3,500,498.2880845069885,1399210461568,4.879949129980329,1.0605180041356839,136.07297110829606,5.021708359640002,-1.08924846185625,136.5092190571473,0.8807223205901655,0.1157880846405005
11,3,500,348.3443033695221,978148415556,2.0869602693462728,-5.04951274036449,30.02759521191231,1.999913251770487,4.999933416250547,30.00543586718581,0.04280470260026492,0.5068862124448925
12,3,500,407.7434973716736,1144934279424,-6.958209377502076,-0.3794093116331805,-88.50909734644857,1.5000866460446391,7.000010947196477,179.9131297498346,6.210650308622858,1.537503111608494
13,3,500,493.14651584625244,1384702940264,-4.619395729100626,-6.899970894915877,-45.10424402957127,-4.700010186307671,7.000112061764319,-45.26106921736535,0.16509402231471615,0.6994704962160123
14,3,500,499.38841104507446,1402225099740,-4.5232129538524,3.9798373019181934,22.095019815664266,-6.000061560547011,-3.0000167121255834,10.00811840024439,3.7186854560698883,0.4564098571908636
15,3,500,470.9779624938965,1322468640877,-2.8158404246935005,-3.4540538187145513,-96.06708115943103,3.0000039112890735,-3.9985081547477384,87.3108289600759,4.841959674859517,0.8273980172660851
16,3,500,337.0404462814331,946386933915,-4.521497727643429,0.34053627801083586,177.12109484803037,0.9999999948078133,-4.500000071115526,-87.6625936743308,3.752718293541217,1.2536119494743279
17,3,500,356.69350957870483,1001573166660,-4.120253651178952,0.8000347933352341,-138.4236071937673,4.000000028359814,0.5000000330400278,49.427605890624385,4.163026559024281,0.94282334722612
18,3,500,432.1260221004486,1213411065994,-3.4877757293758327,2.9006349681892942,127.82387791334577,3.333300038718205,2.2221999547091227,-49.427672646890244,4.668814361469408,0.8673409573015882
19,3,500,371.55034255981445,1043311786797,3.2482301644974108,3.7955912505959866,4.952904114824719,3.1500005606344668,-3.7999999542975864,4.99998631243842,0.05635358695885184,0.3848218243200861
0,0,600,597.8754904270172,1678819026908,0.11410025188236084,0.02052549874535714,-0.024728389957395996,0.0,0.0,0.0,0.14494804302620623,0.006799977503489777
1,0,600,530.3188629150391,1489116631485,4.113755487495435,-2.556656775429272,44.72195777811706,3.9997745353039256,1.9999103113884145,44.99995148008031,3.6037016280421916,0.23429960667813546
2,0,600,654.268545627594,1837214053431,-5.545085360370111,-0.33181361693111633,6.638094121522908,-3.9999999318331416,-4.999999883022972,60.00005084726444,9.083528405845527,0.45889124230294553
3,0,600,597.5860414505005,1678041863530,0.25526477284336124,0.7604501446910366,-3.7864366342491023,0.0,1.0000000000638591,179.9997473002663,5.716760980418629,0.5352579090066854
4,0,600,569.962128162384,1600455695254,-2.691449290805936,-2.1692518101176566,39.551632808562616,-3.000119383639941,1.999879864946304,42.4022521713589,2.2431356687412896,0.2318084755137769
5,0,600,660.344358921051,1854210329105,5.425450091737273,-1.047706828936482,-164.28964830560918,-5.420114144049511,-1.000036080402431,15.002294807637739,4.786043389859289,1.0426949245306165
6,0,600,618.7325179576874,1737321014794,-5.859133039897594,1.8604108927004734,66.84591464749981,-5.420329651874257,-3.0001506065818058,71.62152674667016,6.9058803002522975,0.2782338335296428
7,0,600,625.4535655975342,1756229068856,-6.426391662154549,-0.34314450656027873,44.91239506639184,-5.99999837351753,-5.000135023812119,88.238202386171,9.443076001282655,0.37451865507160736
8,0,600,615.3159205913544,1727773854980,-0.7801245414930325,7.6327682645636905,10.420575365034587,-0.0002890359263720138,-8.000158586774557,16.048732313356957,5.045286556731707,0.8362718871461408
9,0,600,613.922504901886,1723886652803,-5.848621157212511,2.1155336982797373,-24.871881513526088,6.4501395615586645,1.9999381152545757,154.70003860466974,10.219844765303748,1.1195287043070274
10,0,600,618.6664884090424,1737196165121,4.490734680222987,1.066633755774479,135.20736141856182,5.021708359640002,-1.08924846185625,136.5092190571473,2.187278439650015,0.13795906607068023
11,0,600,529.9594299793243,1488106174589,3.011198245484019,-5.645853088015239,29.723796241972543,1.999913251770487,4.999933416250547,30.00543586718581,9.17874113300087,0.5836359071912249
12,0,600,583.5232031345367,1638550543980,-1.1542843852239653,7.140223339011573,-1.2175937146279026,1.5000866460446391,7.000010947196477,179.9131297498346,5.466035887080379,0.6428700696665807
13,0,600,651.3078165054321,1828899563009,-6.249007310948272,-1.68096087539816,5.392873125187613,-4.700010186307671,7.000112061764319,-45.26106921736535,11.350556510766031,0.6522088984861345
14,0,600,650.0847239494324,1825440346826,-6.077610270290461,1.048368494565727,-2.161409394480448,-6.000061560547011,-3.0000167121255834,10.00811840024439,7.682982176557342,0.2401009396959736
15,0,600,597.8265781402588,1678671393579,2.6434939405192477,4.462572603827896,75.30497625900146,3.0000039112890735,-3.9985081547477384,87.3108289600759,3.805805634610514,0.47422912730359085
16,0,600,540.6142199039459,1517979862634,0.7875018212071012,4.700619072042567,-88.58669831117413,0.9999999948078133,-4.500000071115526,-87.6625936743308,1.6662114896172193,0.47322282316250514
17,0,600,549.6872005462646,1543486961720,4.20109343804614,-0.5870469030142083,41.14100357436643,4.000000028359814,0.5000000330400278,49.427605890624385,3.2290253548865406,0.08742535705441133
18,0,600,596.1298866271973,1673907071967,3.1933947576108004,-2.061038448840284,-45.20581757855114,3.333300038718205,2.2221999547091227,-49.427672646890244,3.1188824396019807,0.2328845594226714
19,0,600,551.421478509903,1548308786326,3.2048537741536727,3.700406391581012,6.219053978829226,3.1500005606344668,-3.7999999542975864,4.99998631243842,1.1637482275565016,0.38114927704319795
0,1,600,169.78227043151855,476718568957,-0.09065857667665078,0.10603654282489572,180.0,0.0,0.0,0.0,4.862936832576819,0.5098347559750773
1,1,600,118.32829332351685,332247910194,-4.0570750708112655,2.1389346544904626,-134.84824139849934,3.9997745353039256,1.9999103113884145,44.99995148008031,4.049718227348107,0.9093720110124721
2,1,600,132.02743792533875,370715241876,-5.225096838349702,0.26201167022811234,9.666703580687347,-3.9999999318331416,-4.999999883022972,60.00005084726444,8.116707347523462,0.464170276506652
3,1,600,145.38059520721436,408211191856,0.01619599617236389,-0.931789979180973,179.16283827899363,0.0,1.0000000000638591,179.9997473002663,0.6763912448865328,0.09972404605217286
4,1,600,145.06529545783997,407327523842,3.304270202052864,4.040420182349772,-180.0,-3.000119383639941,1.999879864946304,42.4022521713589,5.845469590753263,1.035030528964144
5,1,600,134.25199151039124,376966063096,-5.319138037067566,0.9891732279724863,15.093182277756087,-5.420114144049511,-1.000036080402431,15.002294807637739,0.2208566508506582,0.10476173596261633
6,1,600,142.52137303352356,400186544706,5.394232795013135,-2.6193544012693284,-108.36507397615715,-5.420329651874257,-3.0001506065818058,71.62152674667016,4.124977666321343,1.0597307123956248
7,1,600,128.69357991218567,361360014984,-6.004077497394492,3.6593966874255734,82.71163015313877,-5.99999837351753,-5.000135023812119,88.238202386171,5.058502907455273,0.4485321312919334
8,1,600,113.38200235366821,318366851053,0.3026214593396652,7.979685924748537,16.52542710404114,-0.0002890359263720138,-8.000158586774557,16.048732313356957,2.855599540072719,0.8154619025358016
9,1,600,123.99204587936401,348159247871,-6.427011549534619,1.460358807150099,-32.026953835672124,6.4501395615586645,1.9999381152545757,154.70003860466974,7.8806626050288715,1.1895226110719488
10,1,600,182.31666731834412,511930336256,3.4543831896450996,-3.4529238190764353,-180.0,5.021708359640002,-1.08924846185625,136.5092190571473,14.331826675758068,1.075742301519497
11,1,600,110.93081331253052,311484880978,-2.4136164378266454,5.38917895925945,-144.0381557485011,1.999913251770487,4.999933416250547,30.00543586718581,6.339830225182352,0.7235931827849875
12,1,600,112.53586006164551,315993247159,1.5142394337612721,-6.957578611202507,179.27214339871708,1.5000866460446391,7.000010947196477,179.9131297498346,1.622679061593602,0.700367634947774
13,1,600,151.83741998672485,426357777456,3.918994193875797,7.73763632464086,127.58794456867709,-4.700010186307671,7.000112061764319,-45.26106921736535,4.043847257349353,0.947962581558674
